Symbol,Date,Close
SQ,5/4/2016 16:00:00,13.39
SQ,5/5/2016 16:00:00,13.05
SQ,5/6/2016 16:00:00,10.22
SQ,5/9/2016 16:00:00,9.85
SQ,5/10/2016 16:00:00,10
SQ,5/11/2016 16:00:00,9.68
SQ,5/12/2016 16:00:00,9.28
SQ,5/13/2016 16:00:00,9.36
SQ,5/16/2016 16:00:00,9.16
SQ,5/17/2016 16:00:00,9.18
SQ,5/18/2016 16:00:00,9.4
SQ,5/19/2016 16:00:00,9.6
SQ,5/20/2016 16:00:00,9.39
SQ,5/23/2016 16:00:00,9.46
SQ,5/24/2016 16:00:00,10.14
SQ,5/25/2016 16:00:00,10
SQ,5/26/2016 16:00:00,9.75
SQ,5/27/2016 16:00:00,9.63
SQ,5/31/2016 16:00:00,9.53
SQ,6/1/2016 16:00:00,9.6
SQ,6/2/2016 16:00:00,9.65
SQ,6/3/2016 16:00:00,9.46
SQ,6/6/2016 16:00:00,9.51
SQ,6/7/2016 16:00:00,9.57
SQ,6/8/2016 16:00:00,9.55
SQ,6/9/2016 16:00:00,9.34
SQ,6/10/2016 16:00:00,9.14
SQ,6/13/2016 16:00:00,8.92
SQ,6/14/2016 16:00:00,8.89
SQ,6/15/2016 16:00:00,9.06
SQ,6/16/2016 16:00:00,9.05
SQ,6/17/2016 16:00:00,9.04
SQ,6/20/2016 16:00:00,9.2
SQ,6/21/2016 16:00:00,9.35
SQ,6/22/2016 16:00:00,8.78
SQ,6/23/2016 16:00:00,9.13
SQ,6/24/2016 16:00:00,8.77
SQ,6/27/2016 16:00:00,8.62
SQ,6/28/2016 16:00:00,8.9
SQ,6/29/2016 16:00:00,9.3
SQ,6/30/2016 16:00:00,9.05
SQ,7/1/2016 16:00:00,9.27
SQ,7/5/2016 16:00:00,8.94
SQ,7/6/2016 16:00:00,9
SQ,7/7/2016 16:00:00,9.08
SQ,7/8/2016 16:00:00,9.3
SQ,7/11/2016 16:00:00,9.24
SQ,7/12/2016 16:00:00,9.4
SQ,7/13/2016 16:00:00,9.29
SQ,7/14/2016 16:00:00,9.37
SQ,7/15/2016 16:00:00,9.17
SQ,7/18/2016 16:00:00,9.27
SQ,7/19/2016 16:00:00,9.35
SQ,7/20/2016 16:00:00,9.58
SQ,7/21/2016 16:00:00,9.46
SQ,7/22/2016 16:00:00,9.73
SQ,7/25/2016 16:00:00,9.85
SQ,7/26/2016 16:00:00,10.1
SQ,7/27/2016 16:00:00,10.13
SQ,7/28/2016 16:00:00,10.12
SQ,7/29/2016 16:00:00,10.07
SQ,8/1/2016 16:00:00,10.19
SQ,8/2/2016 16:00:00,10.05
SQ,8/3/2016 16:00:00,10.44
SQ,8/4/2016 16:00:00,11.32
SQ,8/5/2016 16:00:00,11.15
SQ,8/8/2016 16:00:00,11.26
SQ,8/9/2016 16:00:00,11.3
SQ,8/10/2016 16:00:00,11.07
SQ,8/11/2016 16:00:00,11.37
SQ,8/12/2016 16:00:00,11.66
SQ,8/15/2016 16:00:00,11.48
SQ,8/16/2016 16:00:00,11.64
SQ,8/17/2016 16:00:00,11.4
SQ,8/18/2016 16:00:00,11.75
SQ,8/19/2016 16:00:00,11.8
SQ,8/22/2016 16:00:00,11.82
SQ,8/23/2016 16:00:00,12.39
SQ,8/24/2016 16:00:00,12.16
SQ,8/25/2016 16:00:00,12.31
SQ,8/26/2016 16:00:00,12.04
SQ,8/29/2016 16:00:00,12.01
SQ,8/30/2016 16:00:00,12.07
SQ,8/31/2016 16:00:00,12.19
SQ,9/1/2016 16:00:00,12
SQ,9/2/2016 16:00:00,12.05
SQ,9/6/2016 16:00:00,11.83
SQ,9/7/2016 16:00:00,11.93
SQ,9/8/2016 16:00:00,11.78
SQ,9/9/2016 16:00:00,11.27
SQ,9/12/2016 16:00:00,11.33
SQ,9/13/2016 16:00:00,11.23
SQ,9/14/2016 16:00:00,11.28
SQ,9/15/2016 16:00:00,11.38
SQ,9/16/2016 16:00:00,11.37
SQ,9/19/2016 16:00:00,11.55
SQ,9/20/2016 16:00:00,11.66
SQ,9/21/2016 16:00:00,11.9
SQ,9/22/2016 16:00:00,11.68
SQ,9/23/2016 16:00:00,11.83
SQ,9/26/2016 16:00:00,11.55
SQ,9/27/2016 16:00:00,11.78
SQ,9/28/2016 16:00:00,11.83
SQ,9/29/2016 16:00:00,11.64
SQ,9/30/2016 16:00:00,11.66
SQ,10/3/2016 16:00:00,11.67
SQ,10/4/2016 16:00:00,11.63
SQ,10/5/2016 16:00:00,11.69
SQ,10/6/2016 16:00:00,11.52
SQ,10/7/2016 16:00:00,11.48
SQ,10/10/2016 16:00:00,11.47
SQ,10/11/2016 16:00:00,11.18
SQ,10/12/2016 16:00:00,11.27
SQ,10/13/2016 16:00:00,11.19
SQ,10/14/2016 16:00:00,11.12
SQ,10/17/2016 16:00:00,10.93
SQ,10/18/2016 16:00:00,11.34
SQ,10/19/2016 16:00:00,11.3
SQ,10/20/2016 16:00:00,11.19
SQ,10/21/2016 16:00:00,11.32
SQ,10/24/2016 16:00:00,11.35
SQ,10/25/2016 16:00:00,11.07
SQ,10/26/2016 16:00:00,11.21
SQ,10/27/2016 16:00:00,11.15
SQ,10/28/2016 16:00:00,11.14
SQ,10/31/2016 16:00:00,11.2
SQ,11/1/2016 16:00:00,11.07
SQ,11/2/2016 16:00:00,11.78
SQ,11/3/2016 16:00:00,11.99
SQ,11/4/2016 16:00:00,12.18
SQ,11/7/2016 16:00:00,12.22
SQ,11/8/2016 16:00:00,12.34
SQ,11/9/2016 16:00:00,12
SQ,11/10/2016 16:00:00,11.65
SQ,11/11/2016 16:00:00,11.88
SQ,11/14/2016 16:00:00,12.35
SQ,11/15/2016 16:00:00,12.03
SQ,11/16/2016 16:00:00,12.04
SQ,11/17/2016 16:00:00,12.22
SQ,11/18/2016 16:00:00,12.16
SQ,11/21/2016 16:00:00,12.22
SQ,11/22/2016 16:00:00,12.46
SQ,11/23/2016 16:00:00,12.43
SQ,11/25/2016 16:00:00,12.75
SQ,11/28/2016 16:00:00,12.53
SQ,11/29/2016 16:00:00,12.46
SQ,11/30/2016 16:00:00,12.94
SQ,12/1/2016 16:00:00,12.71
SQ,12/2/2016 16:00:00,13.06
SQ,12/5/2016 16:00:00,13.2
SQ,12/6/2016 16:00:00,13.27
SQ,12/7/2016 16:00:00,14.12
SQ,12/8/2016 16:00:00,13.94
SQ,12/9/2016 16:00:00,13.89
SQ,12/12/2016 16:00:00,13.85
SQ,12/13/2016 16:00:00,14.07
SQ,12/14/2016 16:00:00,13.83
SQ,12/15/2016 16:00:00,14.13
SQ,12/16/2016 16:00:00,14.38
SQ,12/19/2016 16:00:00,14.36
SQ,12/20/2016 16:00:00,14.48
SQ,12/21/2016 16:00:00,14.38
SQ,12/22/2016 16:00:00,14.05
SQ,12/23/2016 16:00:00,14.07
SQ,12/27/2016 16:00:00,14
SQ,12/28/2016 16:00:00,13.95
SQ,12/29/2016 16:00:00,13.73
SQ,12/30/2016 16:00:00,13.63
SQ,1/3/2017 16:00:00,13.81
SQ,1/4/2017 16:00:00,14.25
SQ,1/5/2017 16:00:00,14.56
SQ,1/6/2017 16:00:00,15
SQ,1/9/2017 16:00:00,15.06
SQ,1/10/2017 16:00:00,14.91
SQ,1/11/2017 16:00:00,14.9
SQ,1/12/2017 16:00:00,14.74
SQ,1/13/2017 16:00:00,14.75
SQ,1/17/2017 16:00:00,14.69
SQ,1/18/2017 16:00:00,14.64
SQ,1/19/2017 16:00:00,14.73
SQ,1/20/2017 16:00:00,14.89
SQ,1/23/2017 16:00:00,14.61
SQ,1/24/2017 16:00:00,14.66
SQ,1/25/2017 16:00:00,14.6
SQ,1/26/2017 16:00:00,14.41
SQ,1/27/2017 16:00:00,14.53
SQ,1/30/2017 16:00:00,14.45
SQ,1/31/2017 16:00:00,14.62
SQ,2/1/2017 16:00:00,14.36
SQ,2/2/2017 16:00:00,14.36
SQ,2/3/2017 16:00:00,14.28
SQ,2/6/2017 16:00:00,14.4
SQ,2/7/2017 16:00:00,14.4
SQ,2/8/2017 16:00:00,14.47
SQ,2/9/2017 16:00:00,14.73
SQ,2/10/2017 16:00:00,14.61
SQ,2/13/2017 16:00:00,14.5
SQ,2/14/2017 16:00:00,14.33
SQ,2/15/2017 16:00:00,14.31
SQ,2/16/2017 16:00:00,13.89
SQ,2/17/2017 16:00:00,14.47
SQ,2/21/2017 16:00:00,14.63
SQ,2/22/2017 16:00:00,15.04
SQ,2/23/2017 16:00:00,17.15
SQ,2/24/2017 16:00:00,17.43
SQ,2/27/2017 16:00:00,17.93
SQ,2/28/2017 16:00:00,17.32
SQ,3/1/2017 16:00:00,17.22
SQ,3/2/2017 16:00:00,16.99
SQ,3/3/2017 16:00:00,16.89
SQ,3/6/2017 16:00:00,16.86
SQ,3/7/2017 16:00:00,16.76
SQ,3/8/2017 16:00:00,16.83
SQ,3/9/2017 16:00:00,17.07
SQ,3/10/2017 16:00:00,16.91
SQ,3/13/2017 16:00:00,16.93
SQ,3/14/2017 16:00:00,16.77
SQ,3/15/2017 16:00:00,16.95
SQ,3/16/2017 16:00:00,17.21
SQ,3/17/2017 16:00:00,17.28
SQ,3/20/2017 16:00:00,17.24
SQ,3/21/2017 16:00:00,16.51
SQ,3/22/2017 16:00:00,16.41
SQ,3/23/2017 16:00:00,16.61
SQ,3/24/2017 16:00:00,16.59
SQ,3/27/2017 16:00:00,17.25
SQ,3/28/2017 16:00:00,17.23
SQ,3/29/2017 16:00:00,17.22
SQ,3/30/2017 16:00:00,17.32
SQ,3/31/2017 16:00:00,17.28
SQ,4/3/2017 16:00:00,17.03
SQ,4/4/2017 16:00:00,17.04
SQ,4/5/2017 16:00:00,16.75
SQ,4/6/2017 16:00:00,17
SQ,4/7/2017 16:00:00,16.69
SQ,4/10/2017 16:00:00,16.99
SQ,4/11/2017 16:00:00,16.92
SQ,4/12/2017 16:00:00,17.3
SQ,4/13/2017 16:00:00,16.92
SQ,4/17/2017 16:00:00,17.08
SQ,4/18/2017 16:00:00,16.98
SQ,4/19/2017 16:00:00,17.2
SQ,4/20/2017 16:00:00,17.71
SQ,4/21/2017 16:00:00,17.49
SQ,4/24/2017 16:00:00,17.85
SQ,4/25/2017 16:00:00,18.22
SQ,4/26/2017 16:00:00,18.08
SQ,4/27/2017 16:00:00,18.23
SQ,4/28/2017 16:00:00,18.24
SQ,5/1/2017 16:00:00,18.61
SQ,5/2/2017 16:00:00,18.81
SQ,5/3/2017 16:00:00,18.28
SQ,5/4/2017 16:00:00,19.9
SQ,5/5/2017 16:00:00,19.78
SQ,5/8/2017 16:00:00,19.56
SQ,5/9/2017 16:00:00,19.8
SQ,5/10/2017 16:00:00,19.95
SQ,5/11/2017 16:00:00,19.71
SQ,5/12/2017 16:00:00,20.08
SQ,5/15/2017 16:00:00,20.25
SQ,5/16/2017 16:00:00,20.34
SQ,5/17/2017 16:00:00,19.56
SQ,5/18/2017 16:00:00,19.68
SQ,5/19/2017 16:00:00,19.91
SQ,5/22/2017 16:00:00,20.95
SQ,5/23/2017 16:00:00,21.64
SQ,5/24/2017 16:00:00,21.92
SQ,5/25/2017 16:00:00,22.33
SQ,5/26/2017 16:00:00,22.33
SQ,5/30/2017 16:00:00,22.74
SQ,5/31/2017 16:00:00,22.99
SQ,6/1/2017 16:00:00,23.23
SQ,6/2/2017 16:00:00,23.2
SQ,6/5/2017 16:00:00,23.39
SQ,6/6/2017 16:00:00,24.21
SQ,6/7/2017 16:00:00,24.29
SQ,6/8/2017 16:00:00,24.78
SQ,6/9/2017 16:00:00,23.03
SQ,6/12/2017 16:00:00,23.6
SQ,6/13/2017 16:00:00,23.48
SQ,6/14/2017 16:00:00,23.47
SQ,6/15/2017 16:00:00,23.99
SQ,6/16/2017 16:00:00,23.56
SQ,6/19/2017 16:00:00,24.2
SQ,6/20/2017 16:00:00,23.85
SQ,6/21/2017 16:00:00,24.16
SQ,6/22/2017 16:00:00,24.28
SQ,6/23/2017 16:00:00,24.17
SQ,6/26/2017 16:00:00,23.93
SQ,6/27/2017 16:00:00,23.32
SQ,6/28/2017 16:00:00,24.3
SQ,6/29/2017 16:00:00,23.4
SQ,6/30/2017 16:00:00,23.46
SQ,7/3/2017 16:00:00,22.83
SQ,7/5/2017 16:00:00,23.76
SQ,7/6/2017 16:00:00,23.22
SQ,7/7/2017 16:00:00,23.59
SQ,7/10/2017 16:00:00,23.94
SQ,7/11/2017 16:00:00,25.44
SQ,7/12/2017 16:00:00,26.21
SQ,7/13/2017 16:00:00,25.98
SQ,7/14/2017 16:00:00,26.33
SQ,7/17/2017 16:00:00,26.19
SQ,7/18/2017 16:00:00,26.59
SQ,7/19/2017 16:00:00,26.36
SQ,7/20/2017 16:00:00,26.39
SQ,7/21/2017 16:00:00,26.85
SQ,7/24/2017 16:00:00,26.75
SQ,7/25/2017 16:00:00,26.89
SQ,7/26/2017 16:00:00,27.31
SQ,7/27/2017 16:00:00,25.92
SQ,7/28/2017 16:00:00,26.2
SQ,7/31/2017 16:00:00,26.35
SQ,8/1/2017 16:00:00,26.81
SQ,8/2/2017 16:00:00,26.46
SQ,8/3/2017 16:00:00,25.22
SQ,8/4/2017 16:00:00,25.21
SQ,8/7/2017 16:00:00,25.68
SQ,8/8/2017 16:00:00,26.02
SQ,8/9/2017 16:00:00,25.59
SQ,8/10/2017 16:00:00,24.65
SQ,8/11/2017 16:00:00,24.82
SQ,8/14/2017 16:00:00,25.2
SQ,8/15/2017 16:00:00,24.83
SQ,8/16/2017 16:00:00,24.99
SQ,8/17/2017 16:00:00,24.54
SQ,8/18/2017 16:00:00,24.83
SQ,8/21/2017 16:00:00,24.46
SQ,8/22/2017 16:00:00,25.34
SQ,8/23/2017 16:00:00,25.48
SQ,8/24/2017 16:00:00,25.66
SQ,8/25/2017 16:00:00,24.99
SQ,8/28/2017 16:00:00,24.91
SQ,8/29/2017 16:00:00,25.04
SQ,8/30/2017 16:00:00,25.76
SQ,8/31/2017 16:00:00,26.11
SQ,9/1/2017 16:00:00,25.93
SQ,9/5/2017 16:00:00,25.77
SQ,9/6/2017 16:00:00,26.05
SQ,9/7/2017 16:00:00,26.3
SQ,9/8/2017 16:00:00,26.53
SQ,9/11/2017 16:00:00,27.57
SQ,9/12/2017 16:00:00,27.27
SQ,9/13/2017 16:00:00,27.49
SQ,9/14/2017 16:00:00,28.64
SQ,9/15/2017 16:00:00,28.5
SQ,9/18/2017 16:00:00,28.69
SQ,9/19/2017 16:00:00,28.56
SQ,9/20/2017 16:00:00,28.47
SQ,9/21/2017 16:00:00,28.4
SQ,9/22/2017 16:00:00,28.75
SQ,9/25/2017 16:00:00,27.45
SQ,9/26/2017 16:00:00,27.61
SQ,9/27/2017 16:00:00,28.07
SQ,9/28/2017 16:00:00,28.49
SQ,9/29/2017 16:00:00,28.81
SQ,10/2/2017 16:00:00,29.39
SQ,10/3/2017 16:00:00,29.94
SQ,10/4/2017 16:00:00,30.15
SQ,10/5/2017 16:00:00,30.76
SQ,10/6/2017 16:00:00,30.76
SQ,10/9/2017 16:00:00,31.07
SQ,10/10/2017 16:00:00,31.32
SQ,10/11/2017 16:00:00,32
SQ,10/12/2017 16:00:00,32.81
SQ,10/13/2017 16:00:00,32.81
SQ,10/16/2017 16:00:00,33.22
SQ,10/17/2017 16:00:00,32.69
SQ,10/18/2017 16:00:00,32.52
SQ,10/19/2017 16:00:00,32.12
SQ,10/20/2017 16:00:00,32.5
SQ,10/23/2017 16:00:00,32.53
SQ,10/24/2017 16:00:00,32.71
SQ,10/25/2017 16:00:00,32.9
SQ,10/26/2017 16:00:00,34.11
SQ,10/27/2017 16:00:00,35.2
SQ,10/30/2017 16:00:00,35.75
SQ,10/31/2017 16:00:00,37.19
SQ,11/1/2017 16:00:00,36.47
SQ,11/2/2017 16:00:00,36.07
SQ,11/3/2017 16:00:00,36.89
SQ,11/6/2017 16:00:00,37.18
SQ,11/7/2017 16:00:00,36.76
SQ,11/8/2017 16:00:00,36.71
SQ,11/9/2017 16:00:00,37.96
SQ,11/10/2017 16:00:00,39.21
SQ,11/13/2017 16:00:00,39.98
SQ,11/14/2017 16:00:00,39.74
SQ,11/15/2017 16:00:00,40.66
SQ,11/16/2017 16:00:00,41.9
SQ,11/17/2017 16:00:00,44.18
SQ,11/20/2017 16:00:00,45.21
SQ,11/21/2017 16:00:00,48.06
SQ,11/22/2017 16:00:00,48.81
SQ,11/24/2017 13:00:00,48.86
SQ,11/27/2017 16:00:00,41.02
SQ,11/28/2017 16:00:00,42.55
SQ,11/29/2017 16:00:00,39.13
SQ,11/30/2017 16:00:00,39.22
SQ,12/1/2017 16:00:00,38.22
SQ,12/4/2017 16:00:00,36.87
SQ,12/5/2017 16:00:00,37.6
SQ,12/6/2017 16:00:00,37.61
SQ,12/7/2017 16:00:00,38.73
SQ,12/8/2017 16:00:00,38.09
SQ,12/11/2017 16:00:00,38.3
SQ,12/12/2017 16:00:00,38.08
SQ,12/13/2017 16:00:00,36.19
SQ,12/14/2017 16:00:00,37.01
SQ,12/15/2017 16:00:00,37.03
SQ,12/18/2017 16:00:00,37.75
SQ,12/19/2017 16:00:00,36.92
SQ,12/20/2017 16:00:00,35.66
SQ,12/21/2017 16:00:00,35.87
SQ,12/22/2017 16:00:00,35.14
SQ,12/26/2017 16:00:00,35.05
SQ,12/27/2017 16:00:00,35.75
SQ,12/28/2017 16:00:00,35.13
SQ,12/29/2017 16:00:00,34.67
SQ,1/2/2018 16:00:00,36.17
SQ,1/3/2018 16:00:00,37.31
SQ,1/4/2018 16:00:00,38.1
SQ,1/5/2018 16:00:00,41.14
SQ,1/8/2018 16:00:00,40.76
SQ,1/9/2018 16:00:00,40.88
SQ,1/10/2018 16:00:00,40.84
SQ,1/11/2018 16:00:00,42.3
SQ,1/12/2018 16:00:00,41.25
SQ,1/16/2018 16:00:00,39.32
SQ,1/17/2018 16:00:00,40.06
SQ,1/18/2018 16:00:00,40.27
SQ,1/19/2018 16:00:00,42.56
SQ,1/22/2018 16:00:00,45.29
SQ,1/23/2018 16:00:00,45.01
SQ,1/24/2018 16:00:00,44.32
SQ,1/25/2018 16:00:00,45.12
SQ,1/26/2018 16:00:00,45.97
SQ,1/29/2018 16:00:00,45.43
SQ,1/30/2018 16:00:00,45.52
SQ,1/31/2018 16:00:00,46.91
SQ,2/1/2018 16:00:00,44.45
SQ,2/2/2018 16:00:00,43.61
SQ,2/5/2018 16:00:00,41.02
SQ,2/6/2018 16:00:00,41.61
SQ,2/7/2018 16:00:00,41.67
SQ,2/8/2018 16:00:00,39.5
SQ,2/9/2018 16:00:00,39.57
SQ,2/12/2018 16:00:00,39.92
SQ,2/13/2018 16:00:00,42.11
SQ,2/14/2018 16:00:00,41.85
SQ,2/15/2018 16:00:00,44.29
SQ,2/16/2018 16:00:00,44.11
SQ,2/20/2018 16:00:00,44.93
SQ,2/21/2018 16:00:00,44.1
SQ,2/22/2018 16:00:00,44.9
SQ,2/23/2018 16:00:00,44.86
SQ,2/26/2018 16:00:00,46.55
SQ,2/27/2018 16:00:00,45.91
SQ,2/28/2018 16:00:00,46.05
SQ,3/1/2018 16:00:00,46.01
SQ,3/2/2018 16:00:00,46.02
SQ,3/5/2018 16:00:00,50.42
SQ,3/6/2018 16:00:00,49.6
SQ,3/7/2018 16:00:00,50.72
SQ,3/8/2018 16:00:00,52.25
SQ,3/9/2018 16:00:00,52.49
SQ,3/12/2018 16:00:00,53.19
SQ,3/13/2018 16:00:00,51.83
SQ,3/14/2018 16:00:00,54.61
SQ,3/15/2018 16:00:00,54.84
SQ,3/16/2018 16:00:00,54.89
SQ,3/19/2018 16:00:00,54.58
SQ,3/20/2018 16:00:00,57.69
SQ,3/21/2018 16:00:00,57.09
SQ,3/22/2018 16:00:00,55.16
SQ,3/23/2018 16:00:00,51.67
SQ,3/26/2018 16:00:00,53.55
SQ,3/27/2018 16:00:00,51.06
SQ,3/28/2018 16:00:00,47.39
SQ,3/29/2018 16:00:00,49.2
SQ,4/2/2018 16:00:00,47.68
SQ,4/3/2018 16:00:00,47.58
SQ,4/4/2018 16:00:00,47.67
SQ,4/5/2018 16:00:00,48.02
SQ,4/6/2018 16:00:00,45.87
SQ,4/9/2018 16:00:00,45.89
SQ,4/10/2018 16:00:00,47.8
SQ,4/11/2018 16:00:00,47.76
SQ,4/12/2018 16:00:00,49.69
SQ,4/13/2018 16:00:00,47.5
SQ,4/16/2018 16:00:00,47.03
SQ,4/17/2018 16:00:00,49.13
SQ,4/18/2018 16:00:00,51.38
SQ,4/19/2018 16:00:00,50.63
SQ,4/20/2018 16:00:00,51.46
SQ,4/23/2018 16:00:00,50.35
SQ,4/24/2018 16:00:00,46.01
SQ,4/25/2018 16:00:00,44.75
SQ,4/26/2018 16:00:00,46.74
SQ,4/27/2018 16:00:00,47.57
SQ,4/30/2018 16:00:00,47.34
SQ,5/1/2018 16:00:00,48.2
SQ,5/2/2018 16:00:00,48.66
SQ,5/3/2018 16:00:00,49.21
SQ,5/4/2018 16:00:00,49.1
SQ,5/7/2018 16:00:00,51.12
SQ,5/8/2018 16:00:00,53.32
SQ,5/9/2018 16:00:00,54.26
SQ,5/10/2018 16:00:00,54.65
SQ,5/11/2018 16:00:00,54.73
SQ,5/14/2018 16:00:00,54.28
SQ,5/15/2018 16:00:00,54.65
SQ,5/16/2018 16:00:00,56.59
SQ,5/17/2018 16:00:00,54.82
SQ,5/18/2018 16:00:00,55.04
SQ,5/21/2018 16:00:00,56.39
SQ,5/22/2018 16:00:00,54.63
SQ,5/23/2018 16:00:00,55.09
SQ,5/24/2018 16:00:00,55.55
SQ,5/25/2018 16:00:00,55.77
SQ,5/29/2018 16:00:00,56.92
SQ,5/30/2018 16:00:00,57.91
SQ,5/31/2018 16:00:00,58.25
SQ,6/1/2018 16:00:00,59.41
SQ,6/4/2018 16:00:00,61.2
SQ,6/5/2018 16:00:00,61.57
SQ,6/6/2018 16:00:00,62.72
SQ,6/7/2018 16:00:00,60.67
SQ,6/8/2018 16:00:00,61.78
SQ,6/11/2018 16:00:00,61.29
SQ,6/12/2018 16:00:00,63.21
SQ,6/13/2018 16:00:00,62.5
SQ,6/14/2018 16:00:00,63.88
SQ,6/15/2018 16:00:00,64.48
SQ,6/18/2018 16:00:00,66.2
SQ,6/19/2018 16:00:00,65.96
SQ,6/20/2018 16:00:00,67.59
SQ,6/21/2018 16:00:00,67.1
SQ,6/22/2018 16:00:00,65.75
SQ,6/25/2018 16:00:00,61.89
SQ,6/26/2018 16:00:00,62.55
SQ,6/27/2018 16:00:00,60.09
SQ,6/28/2018 16:00:00,61.55
SQ,6/29/2018 16:00:00,61.64
SQ,7/2/2018 16:00:00,63.14
SQ,7/3/2018 13:00:00,61.75
SQ,7/5/2018 16:00:00,64.15
SQ,7/6/2018 16:00:00,66.44
SQ,7/9/2018 16:00:00,66.48
SQ,7/10/2018 16:00:00,64.76
SQ,7/11/2018 16:00:00,65.33
SQ,7/12/2018 16:00:00,67.28
SQ,7/13/2018 16:00:00,66.97
